epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
552,3996.78,1.40689,0.78866,0.9232,0.64296,0.34734,0.37101,0.18377,1.8646,1.05878,1.00656,0.0045451,0.0045451,0.0045451
553,4004.01,1.42168,0.80314,0.91566,0.62654,0.34734,0.36585,0.18221,1.85495,1.05891,1.00553,0.0045352,0.0045352,0.0045352
554,4011.32,1.41422,0.80763,0.91677,0.60855,0.34734,0.36533,0.18147,1.85985,1.05815,1.00621,0.0045253,0.0045253,0.0045253
555,4018.64,1.43692,0.81487,0.9212,0.63488,0.34734,0.36549,0.18171,1.85721,1.04206,1.00458,0.0045154,0.0045154,0.0045154
556,4025.97,1.41489,0.81623,0.9224,0.63984,0.34734,0.36475,0.18161,1.8545,1.02983,1.0015,0.0045055,0.0045055,0.0045055
557,4033.24,1.41962,0.80815,0.91955,0.64722,0.34734,0.36496,0.18234,1.85543,1.02863,1.00028,0.0044956,0.0044956,0.0044956
558,4040.39,1.40255,0.78977,0.91177,0.658,0.34734,0.36481,0.18154,1.85498,1.01475,0.99877,0.0044857,0.0044857,0.0044857
559,4047.66,1.50452,0.83936,0.91222,0.66881,0.34299,0.36712,0.18386,1.84787,1.01179,0.99827,0.0044758,0.0044758,0.0044758
560,4054.96,1.43455,0.83821,0.93279,0.66855,0.34734,0.36674,0.1839,1.84265,1.0282,0.99999,0.0044659,0.0044659,0.0044659
561,4062.28,1.39038,0.78784,0.91995,0.64886,0.35169,0.37318,0.18361,1.84109,1.02948,1.00037,0.004456,0.004456,0.004456
562,4069.63,1.37871,0.79686,0.9107,0.65012,0.35169,0.3731,0.18402,1.85438,1.01929,1.00111,0.0044461,0.0044461,0.0044461
563,4077.15,1.42031,0.82719,0.91947,0.64921,0.35169,0.36952,0.18301,1.862,1.01913,1.00258,0.0044362,0.0044362,0.0044362
564,4084.54,1.42903,0.81048,0.92132,0.65228,0.35169,0.36918,0.18241,1.86227,1.02643,1.00288,0.0044263,0.0044263,0.0044263
565,4092.02,1.3196,0.73997,0.89865,0.65664,0.34724,0.37128,0.18211,1.85971,1.02592,1.00321,0.0044164,0.0044164,0.0044164
566,4099.38,1.422,0.81897,0.91915,0.66203,0.34692,0.3722,0.18233,1.85626,1.01889,1.00297,0.0044065,0.0044065,0.0044065
567,4106.83,1.3873,0.79225,0.91968,0.65873,0.34734,0.37243,0.1825,1.863,1.0249,1.00364,0.0043966,0.0043966,0.0043966
568,4114.24,1.37364,0.75893,0.91206,0.6739,0.34525,0.37202,0.18228,1.84783,1.0075,1.00101,0.0043867,0.0043867,0.0043867
569,4121.53,1.35966,0.76019,0.91819,0.68308,0.34493,0.375,0.18422,1.84004,1.01007,1.00014,0.0043768,0.0043768,0.0043768
570,4128.86,1.38696,0.78638,0.92566,0.68502,0.34441,0.37604,0.18536,1.84004,1.01364,0.99872,0.0043669,0.0043669,0.0043669
571,4136.23,1.39564,0.78542,0.92364,0.68451,0.34289,0.37554,0.18552,1.83878,1.0117,0.99951,0.004357,0.004357,0.004357
572,4143.58,1.43263,0.82185,0.92852,0.68894,0.3401,0.37546,0.18529,1.85461,1.00561,1.00173,0.0043471,0.0043471,0.0043471
573,4150.85,1.39185,0.79424,0.91279,0.69944,0.33864,0.37575,0.18425,1.85123,1.01507,1.0028,0.0043372,0.0043372,0.0043372
574,4158.2,1.45243,0.83248,0.90819,0.69985,0.33916,0.37578,0.18314,1.84506,1.0219,1.0023,0.0043273,0.0043273,0.0043273
575,4165.5,1.38174,0.78227,0.90865,0.69796,0.33864,0.37647,0.18759,1.82424,1.01476,1.00256,0.0043174,0.0043174,0.0043174
576,4172.82,1.39154,0.78562,0.92357,0.69611,0.33864,0.37729,0.18826,1.83093,1.02136,1.00506,0.0043075,0.0043075,0.0043075
577,4180.15,1.33038,0.75934,0.9082,0.6991,0.34238,0.37687,0.18778,1.82661,1.01118,1.00349,0.0042976,0.0042976,0.0042976
578,4187.49,1.40577,0.81091,0.92761,0.70051,0.34257,0.37719,0.18864,1.82613,1.01274,1.00353,0.0042877,0.0042877,0.0042877
579,4194.89,1.38071,0.7781,0.90646,0.70154,0.34262,0.37761,0.18755,1.83284,1.01577,1.00582,0.0042778,0.0042778,0.0042778
580,4202.22,1.37517,0.77921,0.91549,0.69702,0.34299,0.3773,0.18826,1.82737,1.02226,1.00691,0.0042679,0.0042679,0.0042679
581,4209.54,1.39419,0.79154,0.91997,0.69874,0.34299,0.37527,0.18814,1.82814,1.02663,1.00771,0.004258,0.004258,0.004258
582,4216.83,1.37124,0.78767,0.93029,0.6999,0.34299,0.37539,0.18721,1.82441,1.02839,1.00688,0.0042481,0.0042481,0.0042481
583,4224.09,1.38518,0.77107,0.90875,0.70224,0.34299,0.37548,0.18509,1.82674,1.03138,1.00742,0.0042382,0.0042382,0.0042382
584,4231.5,1.40033,0.79391,0.91748,0.70613,0.34403,0.37562,0.18538,1.84144,1.01829,1.00796,0.0042283,0.0042283,0.0042283
585,4238.62,1.35011,0.77948,0.90449,0.7059,0.34459,0.37648,0.18452,1.84299,1.01815,1.00744,0.0042184,0.0042184,0.0042184
586,4245.94,1.34685,0.76839,0.91089,0.70582,0.34734,0.37647,0.18522,1.84807,1.01867,1.00968,0.0042085,0.0042085,0.0042085
587,4253.26,1.38836,0.78798,0.90564,0.70538,0.34734,0.37582,0.18459,1.84685,1.01554,1.00932,0.0041986,0.0041986,0.0041986
588,4260.51,1.40467,0.80784,0.90377,0.70459,0.34734,0.37566,0.18589,1.84193,1.012,1.00956,0.0041887,0.0041887,0.0041887
589,4267.83,1.36512,0.77077,0.90029,0.70636,0.34734,0.37511,0.18576,1.8365,1.01861,1.00927,0.0041788,0.0041788,0.0041788
590,4275.15,1.35852,0.76084,0.91555,0.70091,0.3493,0.37571,0.185,1.83992,1.01618,1.01064,0.0041689,0.0041689,0.0041689
591,4282.49,1.41098,0.82329,0.93196,0.70198,0.34734,0.37573,0.18582,1.85398,1.01012,1.01192,0.004159,0.004159,0.004159
592,4289.84,1.38692,0.80021,0.91343,0.70092,0.34734,0.37748,0.18621,1.85453,1.01367,1.01172,0.0041491,0.0041491,0.0041491
593,4297.14,1.34841,0.77661,0.90544,0.69764,0.34734,0.37851,0.18627,1.84551,1.01544,1.01199,0.0041392,0.0041392,0.0041392
594,4304.47,1.37412,0.77077,0.91542,0.69964,0.34621,0.37906,0.18584,1.84394,1.00586,1.01174,0.0041293,0.0041293,0.0041293
595,4311.72,1.38437,0.77876,0.89966,0.70368,0.34395,0.37853,0.18561,1.84736,1.00457,1.01037,0.0041194,0.0041194,0.0041194
596,4319.04,1.34852,0.76719,0.90834,0.71086,0.34299,0.37845,0.18362,1.84728,1.01001,1.01009,0.0041095,0.0041095,0.0041095
597,4326.32,1.35758,0.77801,0.91148,0.71339,0.34299,0.37849,0.18477,1.83876,1.00918,1.01098,0.0040996,0.0040996,0.0040996
598,4333.61,1.39204,0.80633,0.90929,0.71491,0.34299,0.37857,0.18491,1.84788,1.01967,1.01264,0.0040897,0.0040897,0.0040897
599,4340.88,1.39856,0.79389,0.90607,0.71426,0.34299,0.37877,0.18693,1.85667,1.01456,1.01334,0.0040798,0.0040798,0.0040798
600,4348.19,1.37925,0.78688,0.91099,0.71197,0.34299,0.37514,0.18641,1.85296,1.01951,1.01152,0.0040699,0.0040699,0.0040699
601,4355.49,1.35804,0.78191,0.91074,0.70947,0.34299,0.37625,0.18626,1.85548,1.01798,1.01229,0.00406,0.00406,0.00406
602,4362.71,1.35063,0.76747,0.90581,0.70197,0.34299,0.37482,0.18577,1.86181,1.01965,1.01332,0.0040501,0.0040501,0.0040501
603,4370.03,1.37194,0.77931,0.90385,0.704,0.34431,0.37561,0.18723,1.85827,1.01867,1.01371,0.0040402,0.0040402,0.0040402
604,4377.29,1.38053,0.78159,0.92093,0.6784,0.33896,0.37312,0.18666,1.85839,1.0225,1.0131,0.0040303,0.0040303,0.0040303
605,4384.54,1.38392,0.78369,0.91513,0.68081,0.33868,0.37351,0.18763,1.87239,1.02801,1.01549,0.0040204,0.0040204,0.0040204
606,4391.85,1.39224,0.77703,0.91723,0.68345,0.34164,0.37551,0.18888,1.87257,1.02973,1.01582,0.0040105,0.0040105,0.0040105
607,4399.23,1.40437,0.8009,0.90411,0.6815,0.34303,0.37532,0.18716,1.86614,1.04211,1.01586,0.0040006,0.0040006,0.0040006
608,4406.49,1.36926,0.77891,0.92145,0.68315,0.34287,0.37435,0.18795,1.85839,1.03204,1.01506,0.0039907,0.0039907,0.0039907
609,4413.72,1.34919,0.76682,0.91294,0.68199,0.34303,0.37429,0.18666,1.85509,1.03032,1.01327,0.0039808,0.0039808,0.0039808
610,4421.04,1.3471,0.76751,0.9027,0.67772,0.34303,0.37107,0.1871,1.85538,1.02944,1.01324,0.0039709,0.0039709,0.0039709
611,4428.41,1.35591,0.7697,0.90002,0.67695,0.34303,0.37184,0.18751,1.84889,1.02768,1.01154,0.003961,0.003961,0.003961
612,4435.73,1.32521,0.72008,0.9007,0.70341,0.34734,0.37387,0.18742,1.85168,1.02189,1.01165,0.0039511,0.0039511,0.0039511
613,4443.13,1.36183,0.76883,0.90992,0.70304,0.34734,0.37406,0.18814,1.85401,1.01575,1.01163,0.0039412,0.0039412,0.0039412
614,4450.5,1.36005,0.75623,0.90967,0.70524,0.34299,0.37416,0.18655,1.86302,1.01243,1.01089,0.0039313,0.0039313,0.0039313
615,4457.85,1.37151,0.75476,0.90127,0.71023,0.34517,0.37465,0.18888,1.85586,1.01747,1.01314,0.0039214,0.0039214,0.0039214
616,4465.17,1.32057,0.76634,0.91169,0.71047,0.34549,0.37614,0.18837,1.85333,1.02091,1.01417,0.0039115,0.0039115,0.0039115
617,4472.52,1.40487,0.78736,0.89879,0.70579,0.34299,0.37477,0.18867,1.85871,1.01873,1.01492,0.0039016,0.0039016,0.0039016
618,4479.88,1.35261,0.76426,0.90319,0.69167,0.33868,0.37174,0.18709,1.85949,1.02353,1.01605,0.0038917,0.0038917,0.0038917
619,4487.32,1.32308,0.74196,0.90955,0.69264,0.33868,0.3713,0.18713,1.86349,1.0195,1.01602,0.0038818,0.0038818,0.0038818
620,4494.76,1.36329,0.78217,0.91202,0.69345,0.33868,0.37095,0.18515,1.86412,1.01816,1.01795,0.0038719,0.0038719,0.0038719
621,4502.17,1.3484,0.76626,0.91812,0.69157,0.33868,0.37075,0.18407,1.85848,1.00919,1.01756,0.003862,0.003862,0.003862
622,4509.54,1.36053,0.77466,0.90523,0.69045,0.33868,0.37087,0.18248,1.85562,1.01035,1.01526,0.0038521,0.0038521,0.0038521
623,4516.89,1.34482,0.75909,0.89448,0.68875,0.33868,0.36739,0.18442,1.85641,1.01241,1.01549,0.0038422,0.0038422,0.0038422
624,4524.06,1.33268,0.76081,0.91199,0.70782,0.34299,0.37159,0.18402,1.8624,1.0066,1.01545,0.0038323,0.0038323,0.0038323
625,4531.36,1.37371,0.76414,0.90628,0.71099,0.34299,0.37161,0.18262,1.86973,1.00249,1.01421,0.0038224,0.0038224,0.0038224
626,4538.75,1.33239,0.75804,0.90092,0.7094,0.34299,0.37099,0.18258,1.87135,1.00026,1.01416,0.0038125,0.0038125,0.0038125
627,4546.07,1.40641,0.79472,0.9201,0.70734,0.34299,0.3703,0.18242,1.86543,1.00246,1.01439,0.0038026,0.0038026,0.0038026
628,4553.36,1.36271,0.77455,0.90556,0.70475,0.34299,0.37031,0.18079,1.86859,1.00896,1.0144,0.0037927,0.0037927,0.0037927
629,4560.65,1.31944,0.7489,0.89579,0.7046,0.34299,0.36961,0.18255,1.86705,1.00935,1.01436,0.0037828,0.0037828,0.0037828
630,4567.93,1.35796,0.74908,0.89514,0.70527,0.34299,0.36938,0.182,1.86152,1.0097,1.01294,0.0037729,0.0037729,0.0037729
631,4575.26,1.30145,0.73008,0.91319,0.70582,0.34299,0.36977,0.18084,1.86295,1.01487,1.01185,0.003763,0.003763,0.003763
632,4582.61,1.372,0.765,0.90082,0.70537,0.34299,0.36959,0.18006,1.87119,1.01601,1.01328,0.0037531,0.0037531,0.0037531
633,4589.87,1.32263,0.75746,0.9024,0.70624,0.34299,0.3701,0.18019,1.86037,1.02031,1.01433,0.0037432,0.0037432,0.0037432
634,4597.16,1.35027,0.75393,0.89945,0.7086,0.34299,0.37085,0.17975,1.86306,1.02962,1.01565,0.0037333,0.0037333,0.0037333
635,4604.53,1.31954,0.7526,0.89295,0.71018,0.34299,0.37066,0.17819,1.85777,1.03007,1.01505,0.0037234,0.0037234,0.0037234
636,4611.88,1.3297,0.7536,0.89554,0.71228,0.34299,0.37114,0.17849,1.85974,1.03363,1.01507,0.0037135,0.0037135,0.0037135
637,4619.07,1.30671,0.73879,0.89142,0.71262,0.34299,0.37083,0.1789,1.86276,1.03107,1.01499,0.0037036,0.0037036,0.0037036
638,4626.35,1.27549,0.72575,0.8975,0.71368,0.34299,0.37099,0.17881,1.85957,1.03596,1.01394,0.0036937,0.0036937,0.0036937
639,4633.63,1.33527,0.755,0.90017,0.71544,0.34299,0.37066,0.1794,1.85517,1.03797,1.01285,0.0036838,0.0036838,0.0036838
640,4640.96,1.33942,0.75431,0.90212,0.71529,0.34299,0.37041,0.18021,1.86376,1.04597,1.01386,0.0036739,0.0036739,0.0036739
641,4648.22,1.34725,0.7454,0.90493,0.71295,0.33065,0.3706,0.17989,1.86373,1.05044,1.01468,0.003664,0.003664,0.003664
642,4655.54,1.3225,0.73081,0.88982,0.7156,0.32995,0.37025,0.18057,1.86137,1.04979,1.01334,0.0036541,0.0036541,0.0036541
643,4662.95,1.30584,0.73647,0.90075,0.71803,0.32941,0.37061,0.18029,1.86057,1.0437,1.01365,0.0036442,0.0036442,0.0036442
644,4670.28,1.35992,0.76219,0.90181,0.71859,0.32971,0.36919,0.17943,1.85203,1.039,1.01336,0.0036343,0.0036343,0.0036343
645,4677.7,1.37805,0.75601,0.90523,0.71903,0.33089,0.37046,0.17946,1.86278,1.03366,1.01471,0.0036244,0.0036244,0.0036244
646,4685.09,1.29398,0.7307,0.89527,0.71539,0.32995,0.37229,0.17896,1.87149,1.04852,1.01589,0.0036145,0.0036145,0.0036145
647,4692.45,1.33107,0.76141,0.91043,0.71976,0.33731,0.37195,0.17851,1.8751,1.05336,1.01743,0.0036046,0.0036046,0.0036046
648,4699.77,1.33386,0.74138,0.89673,0.71935,0.33364,0.37193,0.18218,1.87457,1.05205,1.01719,0.0035947,0.0035947,0.0035947
649,4707.09,1.29274,0.72784,0.90429,0.71924,0.33354,0.37193,0.18093,1.87749,1.0523,1.01792,0.0035848,0.0035848,0.0035848
650,4714.44,1.339,0.74572,0.90224,0.71964,0.33379,0.37202,0.18101,1.88675,1.06726,1.0189,0.0035749,0.0035749,0.0035749
651,4721.82,1.33745,0.74785,0.91214,0.7188,0.3343,0.37162,0.18242,1.88803,1.063,1.01909,0.003565,0.003565,0.003565
652,4729.09,1.29817,0.74038,0.89639,0.7187,0.33413,0.37055,0.18138,1.88854,1.06078,1.01953,0.0035551,0.0035551,0.0035551
653,4736.44,1.31292,0.74399,0.91031,0.71375,0.3343,0.37126,0.18055,1.88381,1.06692,1.01958,0.0035452,0.0035452,0.0035452
654,4743.78,1.30752,0.74196,0.89913,0.71388,0.3334,0.37134,0.18184,1.90143,1.06761,1.0216,0.0035353,0.0035353,0.0035353
655,4751.07,1.31537,0.73953,0.90008,0.71395,0.3328,0.36921,0.18187,1.89296,1.06341,1.02226,0.0035254,0.0035254,0.0035254
656,4758.39,1.34378,0.76341,0.90389,0.71422,0.33223,0.36796,0.18146,1.89306,1.06232,1.02292,0.0035155,0.0035155,0.0035155
657,4765.69,1.26946,0.72145,0.89209,0.71068,0.32995,0.36797,0.18028,1.8994,1.07375,1.02356,0.0035056,0.0035056,0.0035056
658,4772.97,1.27719,0.71068,0.88358,0.70761,0.32995,0.368,0.18018,1.90472,1.08106,1.02386,0.0034957,0.0034957,0.0034957
659,4780.35,1.32442,0.76008,0.8937,0.71126,0.3342,0.36823,0.18079,1.90761,1.08282,1.02502,0.0034858,0.0034858,0.0034858
660,4787.75,1.30067,0.724,0.89633,0.71043,0.3343,0.36782,0.18,1.90673,1.08079,1.02443,0.0034759,0.0034759,0.0034759
661,4795.18,1.28463,0.71267,0.88313,0.70586,0.3343,0.36766,0.18115,1.90783,1.08202,1.02569,0.003466,0.003466,0.003466
662,4802.66,1.33188,0.73864,0.90686,0.71112,0.33295,0.36705,0.17997,1.90686,1.09087,1.02636,0.0034561,0.0034561,0.0034561
663,4810.11,1.35488,0.7687,0.89966,0.7106,0.3331,0.36699,0.18161,1.91097,1.07938,1.02525,0.0034462,0.0034462,0.0034462
664,4817.54,1.30262,0.72414,0.90668,0.70995,0.33319,0.36692,0.18152,1.90713,1.08178,1.02538,0.0034363,0.0034363,0.0034363
665,4824.98,1.30127,0.71515,0.90379,0.70945,0.33311,0.36716,0.18015,1.90781,1.08,1.025,0.0034264,0.0034264,0.0034264
666,4832.41,1.35333,0.77729,0.9183,0.71055,0.33222,0.36744,0.18089,1.90438,1.07745,1.02352,0.0034165,0.0034165,0.0034165
667,4839.83,1.33453,0.73838,0.89414,0.71016,0.33216,0.36771,0.18059,1.9098,1.07834,1.02393,0.0034066,0.0034066,0.0034066
668,4847.2,1.32351,0.75839,0.89303,0.70991,0.33208,0.36783,0.1799,1.90741,1.08033,1.02383,0.0033967,0.0033967,0.0033967
669,4854.65,1.25431,0.71141,0.88431,0.70944,0.33251,0.36794,0.18087,1.90794,1.07318,1.02383,0.0033868,0.0033868,0.0033868
670,4862.02,1.26606,0.7308,0.88574,0.70865,0.32995,0.36806,0.18001,1.90909,1.07606,1.02355,0.0033769,0.0033769,0.0033769
671,4869.44,1.31749,0.74138,0.8907,0.70695,0.32995,0.36804,0.17989,1.90971,1.07624,1.02513,0.003367,0.003367,0.003367
672,4876.77,1.31472,0.7523,0.9031,0.70431,0.33046,0.36785,0.18011,1.92105,1.07204,1.02695,0.0033571,0.0033571,0.0033571
673,4884.09,1.29417,0.74394,0.90181,0.70605,0.32995,0.36807,0.17941,1.92381,1.07763,1.02734,0.0033472,0.0033472,0.0033472
674,4891.36,1.28756,0.72275,0.89008,0.70809,0.33247,0.36835,0.17855,1.92666,1.08332,1.02569,0.0033373,0.0033373,0.0033373
675,4898.68,1.29753,0.7394,0.89553,0.70414,0.3343,0.36845,0.18012,1.92616,1.08308,1.02624,0.0033274,0.0033274,0.0033274
676,4906,1.2773,0.73912,0.89703,0.71009,0.3343,0.36787,0.17999,1.92363,1.07826,1.02583,0.0033175,0.0033175,0.0033175
677,4913.27,1.31359,0.72481,0.8913,0.70455,0.3343,0.36794,0.17892,1.92759,1.0794,1.02638,0.0033076,0.0033076,0.0033076
678,4920.43,1.31791,0.73708,0.89132,0.70565,0.3343,0.36744,0.1798,1.93413,1.07377,1.02517,0.0032977,0.0032977,0.0032977
679,4927.71,1.30035,0.72734,0.89373,0.70538,0.3343,0.36754,0.17851,1.9403,1.07409,1.02504,0.0032878,0.0032878,0.0032878
680,4934.95,1.31295,0.7313,0.88083,0.69887,0.3343,0.36741,0.17826,1.94187,1.07545,1.02518,0.0032779,0.0032779,0.0032779
681,4942.23,1.31352,0.73734,0.89467,0.69733,0.3343,0.36897,0.17852,1.93708,1.07487,1.02274,0.003268,0.003268,0.003268
682,4949.52,1.28454,0.7341,0.89502,0.70081,0.3343,0.3689,0.18054,1.92051,1.05918,1.02119,0.0032581,0.0032581,0.0032581
683,4956.82,1.26423,0.70163,0.87774,0.70407,0.3343,0.36924,0.18064,1.94019,1.06472,1.02223,0.0032482,0.0032482,0.0032482
684,4964.15,1.28525,0.72659,0.89546,0.70536,0.3343,0.36944,0.18042,1.92501,1.05723,1.02003,0.0032383,0.0032383,0.0032383
685,4971.48,1.24621,0.69928,0.89818,0.70524,0.3343,0.3696,0.18053,1.92997,1.07077,1.02077,0.0032284,0.0032284,0.0032284
686,4978.84,1.26801,0.70352,0.89386,0.70393,0.3343,0.36964,0.18024,1.91667,1.06421,1.01928,0.0032185,0.0032185,0.0032185
687,4986.1,1.29125,0.72281,0.89998,0.70299,0.3343,0.36965,0.18051,1.9138,1.05843,1.0182,0.0032086,0.0032086,0.0032086
688,4993.41,1.27865,0.71468,0.89483,0.70193,0.3343,0.36977,0.18154,1.9179,1.0512,1.01804,0.0031987,0.0031987,0.0031987
689,5000.69,1.31142,0.73235,0.88296,0.70439,0.3343,0.36976,0.18159,1.91689,1.04991,1.01701,0.0031888,0.0031888,0.0031888
690,5007.97,1.31015,0.71867,0.8964,0.70512,0.3343,0.3697,0.18153,1.91554,1.04773,1.0169,0.0031789,0.0031789,0.0031789
691,5015.23,1.29162,0.73229,0.88909,0.70415,0.3343,0.37094,0.18099,1.91884,1.05232,1.01676,0.003169,0.003169,0.003169
692,5022.49,1.28688,0.72633,0.89129,0.70524,0.3343,0.37114,0.1809,1.91814,1.0541,1.01681,0.0031591,0.0031591,0.0031591
693,5029.8,1.27948,0.73415,0.90889,0.70161,0.3343,0.37107,0.18173,1.92013,1.06127,1.01619,0.0031492,0.0031492,0.0031492
694,5037.09,1.2629,0.70296,0.89735,0.69296,0.3343,0.37065,0.18144,1.92317,1.05043,1.01529,0.0031393,0.0031393,0.0031393
695,5044.35,1.26515,0.6937,0.89388,0.68692,0.3343,0.3707,0.18071,1.92137,1.05927,1.01568,0.0031294,0.0031294,0.0031294
696,5051.6,1.25973,0.69624,0.89044,0.69031,0.3343,0.37091,0.18122,1.9197,1.06248,1.01602,0.0031195,0.0031195,0.0031195
697,5058.86,1.32617,0.75987,0.90464,0.68576,0.3343,0.37086,0.18185,1.91807,1.05958,1.01584,0.0031096,0.0031096,0.0031096
698,5066.16,1.29124,0.73885,0.89544,0.68135,0.3343,0.37064,0.18177,1.91479,1.05599,1.01557,0.0030997,0.0030997,0.0030997
699,5073.47,1.25431,0.68529,0.90109,0.68074,0.3343,0.3705,0.18162,1.91157,1.05473,1.01458,0.0030898,0.0030898,0.0030898
700,5080.78,1.23377,0.6872,0.8847,0.67282,0.3343,0.37031,0.18087,1.91508,1.05878,1.01506,0.0030799,0.0030799,0.0030799
701,5088.08,1.26923,0.72186,0.90184,0.67336,0.32995,0.3702,0.181,1.92046,1.05133,1.01354,0.00307,0.00307,0.00307
702,5095.47,1.25505,0.70139,0.89023,0.67101,0.33133,0.36915,0.18176,1.91989,1.04589,1.01357,0.0030601,0.0030601,0.0030601
703,5102.87,1.31402,0.72708,0.8966,0.67319,0.3256,0.36902,0.1818,1.91967,1.04462,1.01334,0.0030502,0.0030502,0.0030502
704,5110.15,1.23808,0.7048,0.89504,0.66889,0.3256,0.36904,0.18215,1.91424,1.05355,1.01397,0.0030403,0.0030403,0.0030403
705,5117.25,1.26124,0.70238,0.88471,0.66514,0.32563,0.36931,0.18161,1.90845,1.05039,1.01296,0.0030304,0.0030304,0.0030304
706,5124.55,1.28354,0.72314,0.89497,0.6652,0.32763,0.36929,0.1816,1.90968,1.05501,1.01298,0.0030205,0.0030205,0.0030205
707,5131.93,1.27782,0.70297,0.87931,0.66543,0.32806,0.36938,0.18149,1.91041,1.05531,1.01243,0.0030106,0.0030106,0.0030106
708,5139.07,1.30384,0.72057,0.89827,0.66614,0.33703,0.36942,0.18216,1.91102,1.05449,1.01241,0.0030007,0.0030007,0.0030007
709,5146.24,1.27036,0.74066,0.89354,0.66646,0.33575,0.36973,0.18202,1.91097,1.05458,1.01208,0.0029908,0.0029908,0.0029908
710,5153.55,1.27651,0.70883,0.88642,0.66725,0.33536,0.36994,0.18119,1.91621,1.04988,1.01184,0.0029809,0.0029809,0.0029809
711,5160.82,1.2757,0.70723,0.89367,0.66771,0.33478,0.37036,0.18179,1.91768,1.0494,1.01129,0.002971,0.002971,0.002971
712,5168.1,1.2743,0.70576,0.88188,0.6713,0.32995,0.37027,0.18207,1.90741,1.05382,1.01141,0.0029611,0.0029611,0.0029611
713,5175.34,1.2688,0.70262,0.88831,0.67301,0.32995,0.37016,0.18244,1.90807,1.05312,1.01175,0.0029512,0.0029512,0.0029512
714,5182.48,1.27157,0.73064,0.88524,0.67382,0.32995,0.37,0.18087,1.90791,1.05322,1.01168,0.0029413,0.0029413,0.0029413
715,5189.69,1.25928,0.72087,0.88678,0.67527,0.32995,0.36995,0.18205,1.90833,1.05381,1.0116,0.0029314,0.0029314,0.0029314
716,5196.96,1.28528,0.72479,0.89228,0.67348,0.32995,0.37016,0.18235,1.91014,1.05277,1.01231,0.0029215,0.0029215,0.0029215
717,5204.25,1.30508,0.72743,0.88772,0.67688,0.32995,0.37056,0.18413,1.90408,1.05279,1.01192,0.0029116,0.0029116,0.0029116
718,5211.42,1.26388,0.70742,0.89396,0.68721,0.3343,0.37042,0.18299,1.90633,1.05171,1.0113,0.0029017,0.0029017,0.0029017
719,5218.63,1.26075,0.715,0.89484,0.67557,0.3343,0.37074,0.18266,1.90994,1.05519,1.01199,0.0028918,0.0028918,0.0028918
720,5225.88,1.23831,0.70378,0.88763,0.67135,0.3343,0.37075,0.1837,1.9115,1.05723,1.01314,0.0028819,0.0028819,0.0028819
721,5233.2,1.24321,0.70415,0.88861,0.67783,0.33706,0.36963,0.18277,1.91254,1.05682,1.01338,0.002872,0.002872,0.002872
722,5240.45,1.22989,0.70683,0.88164,0.67913,0.33864,0.36937,0.18279,1.90835,1.05392,1.01255,0.0028621,0.0028621,0.0028621
723,5247.77,1.2687,0.71625,0.88018,0.68284,0.33864,0.37058,0.18426,1.90587,1.05249,1.01273,0.0028522,0.0028522,0.0028522
724,5255.09,1.29434,0.72565,0.89596,0.67758,0.3343,0.36624,0.18357,1.91132,1.05763,1.0133,0.0028423,0.0028423,0.0028423
725,5262.29,1.27997,0.70124,0.89307,0.67832,0.3343,0.36622,0.18337,1.91286,1.06105,1.01312,0.0028324,0.0028324,0.0028324
726,5269.57,1.27999,0.70994,0.89621,0.67846,0.33222,0.36609,0.18428,1.9207,1.05967,1.01458,0.0028225,0.0028225,0.0028225
727,5276.79,1.27283,0.69916,0.88146,0.67889,0.32995,0.36599,0.1848,1.9236,1.05945,1.01484,0.0028126,0.0028126,0.0028126
728,5284.02,1.22819,0.67958,0.89198,0.67953,0.32995,0.36588,0.1843,1.92852,1.05783,1.01608,0.0028027,0.0028027,0.0028027
729,5291.26,1.2765,0.72042,0.88871,0.68082,0.33035,0.36518,0.18421,1.91541,1.05592,1.01495,0.0027928,0.0027928,0.0027928
730,5298.56,1.2133,0.68127,0.88412,0.68066,0.33035,0.36523,0.1843,1.91979,1.06067,1.01598,0.0027829,0.0027829,0.0027829
731,5305.8,1.22192,0.69592,0.89591,0.68127,0.3343,0.36427,0.18357,1.91503,1.05504,1.01534,0.002773,0.002773,0.002773
732,5313.07,1.26823,0.70379,0.88022,0.68333,0.3343,0.36427,0.18331,1.92829,1.05575,1.01733,0.0027631,0.0027631,0.0027631
733,5320.43,1.26909,0.69808,0.87968,0.69997,0.32995,0.36424,0.18499,1.92796,1.0581,1.01763,0.0027532,0.0027532,0.0027532
734,5327.69,1.24665,0.70425,0.88274,0.69981,0.32995,0.36457,0.18476,1.92804,1.05937,1.01774,0.0027433,0.0027433,0.0027433
735,5335.04,1.21716,0.6731,0.88132,0.69967,0.32995,0.36448,0.18486,1.9297,1.05818,1.01697,0.0027334,0.0027334,0.0027334
736,5342.3,1.22892,0.68558,0.88971,0.69294,0.32995,0.36484,0.18517,1.93047,1.05491,1.01782,0.0027235,0.0027235,0.0027235
737,5349.61,1.2517,0.69682,0.8978,0.69283,0.32995,0.36483,0.18498,1.93025,1.05573,1.01741,0.0027136,0.0027136,0.0027136
